"","genome_position","N","mean_Kd_inverse","N_over_1.5","N_0.15_to_1.5","N_0.09_to_0.15","N_0.04_to_0.09","Total_over_0.04"
"98388",49194000,1000,0.00265485,0,0,0,0,0
"98389",49194500,1000,0.00281469,0,1,0,1,2
"98390",49195000,1000,0.00293442,0,1,1,3,5
"98391",49195500,1000,0.00272049,0,0,1,3,4
"98392",49196000,1000,0.00259717,0,0,0,2,2
"98393",49196500,1000,0.00264533,0,0,0,1,1
"98394",49197000,1000,0.00271342,0,0,0,2,2
"98395",49197500,1000,0.00266764,0,0,0,2,2
"98396",49198000,1000,0.00256664,0,0,0,0,0
"98397",49198500,1000,0.0027508,0,0,0,4,4
"98398",49199000,1000,0.00287436,0,0,0,4,4
"98399",49199500,1000,0.002713,0,0,0,1,1
"98400",49200000,1000,0.00260705,0,0,0,1,1
"98401",49200500,1000,0.00256648,0,0,0,0,0
"98402",49201000,1000,0.00271455,0,0,0,1,1
"98403",49201500,1000,0.002967,0,1,0,1,2
"98404",49202000,1000,0.00305916,0,1,1,1,3
"98405",49202500,1000,0.00300056,0,0,1,2,3
"98406",49203000,1000,0.00271582,0,0,0,1,1
"98407",49203500,1000,0.00251154,0,0,0,0,0
"98408",49204000,1000,0.00257342,0,0,0,0,0
"98409",49204500,1000,0.00265562,0,0,0,0,0
"98410",49205000,1000,0.00268963,0,0,0,0,0
"98411",49205500,1000,0.00270241,0,0,0,0,0
"98412",49206000,1000,0.00265375,0,0,0,0,0
"98413",49206500,1000,0.00266571,0,0,0,0,0
"98414",49207000,1000,0.00296079,0,0,1,1,2
"98415",49207500,1000,0.00297232,0,0,1,2,3
"98416",49208000,1000,0.00266609,0,0,0,1,1
"98417",49208500,1000,0.00264386,0,0,0,0,0
"98418",49209000,1000,0.0027244,0,0,0,1,1
"98419",49209500,1000,0.00275054,0,0,0,2,2
"98420",49210000,1000,0.0026749,0,0,0,1,1
"98421",49210500,1000,0.0025706,0,0,0,0,0
"98422",49211000,1000,0.00260965,0,0,0,0,0
"98423",49211500,1000,0.00269504,0,0,0,1,1
"98424",49212000,1000,0.00267314,0,0,0,2,2
"98425",49212500,1000,0.00263345,0,0,0,1,1
"98426",49213000,1000,0.0026443,0,0,0,1,1
"98427",49213500,1000,0.00281579,0,1,0,1,2
"98428",49214000,1000,0.00289135,0,1,0,2,3
"98429",49214500,1000,0.00270798,0,0,0,2,2
"98430",49215000,1000,0.00265285,0,0,0,0,0
"98431",49215500,1000,0.00261731,0,0,0,0,0
"98432",49216000,1000,0.00255524,0,0,0,0,0
"98433",49216500,1000,0.00259163,0,0,0,0,0
"98434",49217000,1000,0.00277218,0,1,0,0,1
"98435",49217500,1000,0.00279489,0,1,0,0,1
"98436",49218000,1000,0.00285261,0,1,0,0,1
"98437",49218500,1000,0.00291386,0,1,0,1,2
"98438",49219000,1000,0.00278432,0,0,0,1,1
"98439",49219500,1000,0.00269035,0,0,0,0,0
"98440",49220000,1000,0.00262149,0,0,0,0,0
"98441",49220500,1000,0.00267083,0,0,0,2,2
"98442",49221000,1000,0.00273886,0,0,1,3,4
"98443",49221500,1000,0.00276892,0,0,1,2,3
"98444",49222000,1000,0.00271988,0,0,0,1,1
"98445",49222500,1000,0.0028057,0,0,0,1,1
"98446",49223000,1000,0.00298259,0,0,1,2,3
"98447",49223500,1000,0.00278862,0,0,1,2,3
"98448",49224000,1000,0.00262123,0,0,0,1,1
"98449",49224500,1000,0.00275623,0,0,0,2,2
"98450",49225000,1000,0.00271173,0,0,0,2,2
"98451",49225500,1000,0.00270052,0,0,0,2,2
"98452",49226000,1000,0.00269006,0,0,0,2,2
"98453",49226500,1000,0.00267379,0,0,0,1,1
"98454",49227000,1000,0.00278099,0,0,0,1,1
"98455",49227500,1000,0.00278892,0,0,0,1,1
"98456",49228000,1000,0.00276097,0,0,1,3,4
"98457",49228500,1000,0.00269977,0,0,2,2,4
"98458",49229000,1000,0.00263802,0,0,1,0,1
"98459",49229500,1000,0.00275874,0,0,1,0,1
"98460",49230000,1000,0.00269106,0,0,1,0,1
"98461",49230500,1000,0.0025282,0,0,0,0,0
"98462",49231000,1000,0.00261384,0,0,0,0,0
"98463",49231500,1000,0.00261703,0,0,0,0,0
"98464",49232000,1000,0.00269089,0,0,0,2,2
"98465",49232500,1000,0.00277081,0,0,0,4,4
"98466",49233000,1000,0.00270716,0,0,0,2,2
"98467",49233500,1000,0.00277157,0,0,0,3,3
"98468",49234000,1000,0.00266811,0,0,0,3,3
"98469",49234500,1000,0.00252368,0,0,0,0,0
"98470",49235000,1000,0.00257764,0,0,0,2,2
"98471",49235500,1000,0.00268489,0,0,0,3,3
"98472",49236000,1000,0.00294342,0,0,2,1,3
"98473",49236500,1000,0.00286973,0,0,2,0,2
"98474",49237000,1000,0.00269464,0,0,0,1,1
"98475",49237500,1000,0.00272468,0,0,0,2,2
"98476",49238000,1000,0.00262082,0,0,0,1,1
"98477",49238500,1000,0.00260696,0,0,0,2,2
"98478",49239000,1000,0.00275963,0,0,0,2,2
"98479",49239500,1000,0.00285807,0,0,0,1,1
"98480",49240000,1000,0.00272249,0,0,0,1,1
"98481",49240500,1000,0.00271104,0,0,1,2,3
"98482",49241000,1000,0.00265821,0,0,1,3,4
"98483",49241500,1000,0.00267637,0,0,0,3,3
"98484",49242000,1000,0.00278302,0,0,0,2,2
"98485",49242500,1000,0.00266999,0,0,0,0,0
"98486",49243000,1000,0.00262159,0,0,0,1,1
"98487",49243500,1000,0.00268764,0,0,0,2,2
"98488",49244000,1000,0.00277942,0,0,0,3,3
"98489",49244500,1000,0.00267374,0,0,0,2,2
"98490",49245000,1000,0.00286502,0,0,2,0,2
"98491",49245500,1000,0.00296632,0,0,2,2,4
"98492",49246000,1000,0.00268729,0,0,0,3,3
"98493",49246500,1000,0.0026594,0,0,0,2,2
"98494",49247000,1000,0.00282954,0,0,0,4,4
"98495",49247500,1000,0.00278617,0,0,0,3,3
"98496",49248000,1000,0.0026732,0,0,0,0,0
"98497",49248500,1000,0.00278614,0,0,0,3,3
"98498",49249000,1000,0.00271114,0,0,0,3,3
"98499",49249500,1000,0.0025956,0,0,1,0,1
"98500",49250000,1000,0.00278842,0,0,2,1,3
"98501",49250500,1000,0.0029313,0,0,2,2,4
"98502",49251000,1000,0.00270146,0,0,1,1,2
"98503",49251500,1000,0.00258478,0,0,0,3,3
"98504",49252000,1000,0.00295322,0,0,0,7,7
"98505",49252500,1000,0.00300506,0,0,0,4,4
"98506",49253000,1000,0.00287904,0,0,1,1,2
"98507",49253500,1000,0.00278472,0,0,1,1,2
"98508",49254000,1000,0.00260513,0,0,0,0,0
"98509",49254500,1000,0.00268909,0,0,0,2,2
"98510",49255000,1000,0.00283059,0,0,0,2,2
"98511",49255500,1000,0.00289218,0,0,1,0,1
"98512",49256000,1000,0.00275012,0,0,1,2,3
"98513",49256500,1000,0.00261088,0,0,0,3,3
"98514",49257000,1000,0.00258641,0,0,0,1,1
"98515",49257500,1000,0.00263784,0,0,0,0,0
"98516",49258000,1000,0.00276963,0,0,0,2,2
"98517",49258500,1000,0.00287378,0,0,1,3,4
"98518",49259000,1000,0.00282435,0,0,1,3,4
"98519",49259500,1000,0.0026293,0,0,0,2,2
"98520",49260000,1000,0.00242102,0,0,0,0,0
"98521",49260500,1000,0.0024442,0,0,0,0,0
"98522",49261000,1000,0.00255947,0,0,0,0,0
"98523",49261500,1000,0.00261705,0,0,0,1,1
"98524",49262000,1000,0.00282522,0,0,1,3,4
"98525",49262500,1000,0.00280147,0,0,1,2,3
"98526",49263000,1000,0.00259469,0,0,0,0,0
"98527",49263500,1000,0.0026162,0,0,0,0,0
"98528",49264000,1000,0.0027575,0,0,0,1,1
"98529",49264500,1000,0.00271157,0,0,0,1,1
"98530",49265000,1000,0.00246515,0,0,0,0,0
"98531",49265500,1000,0.00252592,0,0,0,2,2
"98532",49266000,1000,0.00284555,0,1,0,2,3
"98533",49266500,1000,0.00291357,0,1,1,0,2
"98534",49267000,1000,0.00274085,0,0,1,0,1
"98535",49267500,1000,0.00275548,0,0,1,0,1
"98536",49268000,1000,0.00273364,0,0,1,0,1
"98537",49268500,1000,0.00259171,0,0,0,0,0
"98538",49269000,1000,0.00278147,0,1,0,0,1
"98539",49269500,1000,0.00286272,0,1,0,2,3
"98540",49270000,1000,0.00274819,0,0,0,5,5
"98541",49270500,1000,0.00267281,0,0,1,3,4
"98542",49271000,1000,0.00278364,0,0,2,2,4
"98543",49271500,1000,0.00270331,0,0,1,2,3
"98544",49272000,1000,0.00257485,0,0,0,1,1
"98545",49272500,1000,0.00276679,0,0,0,3,3
"98546",49273000,1000,0.00283021,0,0,1,3,4
"98547",49273500,1000,0.00280331,0,0,2,1,3
"98548",49274000,1000,0.00267375,0,0,1,0,1
"98549",49274500,1000,0.0027452,0,0,0,1,1
"98550",49275000,1000,0.0029835,0,0,1,2,3
"98551",49275500,1000,0.0029198,0,0,1,2,3
"98552",49276000,1000,0.00297839,0,1,0,2,3
"98553",49276500,1000,0.00305909,0,1,1,2,4
"98554",49277000,1000,0.00272175,0,0,1,1,2
"98555",49277500,1000,0.00268516,0,0,1,0,1
"98556",49278000,1000,0.00299734,0,1,1,1,3
"98557",49278500,1000,0.00287141,0,1,0,1,2
"98558",49279000,1000,0.00282586,0,0,1,0,1
"98559",49279500,1000,0.00290089,0,0,1,2,3
"98560",49280000,1000,0.0026867,0,0,0,3,3
"98561",49280500,1000,0.00260659,0,0,0,2,2
"98562",49281000,1000,0.00273193,0,0,1,2,3
"98563",49281500,1000,0.00270018,0,0,1,1,2
"98564",49282000,1000,0.00268226,0,0,0,2,2
"98565",49282500,1000,0.00273458,0,0,0,2,2
"98566",49283000,1000,0.00262522,0,0,0,0,0
"98567",49283500,1000,0.00271066,0,0,0,2,2
"98568",49284000,1000,0.00279843,0,0,0,4,4
"98569",49284500,1000,0.00273631,0,0,0,2,2
"98570",49285000,1000,0.00274169,0,0,0,1,1
"98571",49285500,1000,0.00276149,0,0,0,1,1
"98572",49286000,1000,0.00268211,0,0,0,0,0
"98573",49286500,1000,0.00264085,0,0,0,2,2
"98574",49287000,1000,0.00257347,0,0,0,2,2
"98575",49287500,1000,0.00265434,0,0,0,1,1
"98576",49288000,1000,0.00267154,0,0,0,1,1
"98577",49288500,1000,0.00251564,0,0,0,0,0
"98578",49289000,1000,0.00258386,0,0,0,0,0
"98579",49289500,1000,0.00282836,0,0,2,0,2
"98580",49290000,1000,0.0029882,0,0,3,0,3
"98581",49290500,1000,0.00282617,0,0,1,0,1
"98582",49291000,1000,0.00265915,0,0,0,0,0
"98583",49291500,1000,0.00260187,0,0,0,1,1
"98584",49292000,1000,0.00256916,0,0,0,1,1
"98585",49292500,1000,0.0025385,0,0,0,1,1
"98586",49293000,1000,0.00252965,0,0,0,1,1
"98587",49293500,1000,0.00253325,0,0,0,0,0
"98588",49294000,1000,0.00246861,0,0,0,0,0
"98589",49294500,1000,0.00241237,0,0,0,0,0
"98590",49295000,1000,0.00244124,0,0,0,0,0
"98591",49295500,1000,0.00259128,0,0,0,2,2
"98592",49296000,1000,0.00254425,0,0,0,2,2
"98593",49296500,1000,0.00246996,0,0,0,0,0
"98594",49297000,1000,0.00260574,0,0,0,0,0
"98595",49297500,1000,0.00258776,0,0,0,0,0
"98596",49298000,1000,0.00267386,0,0,0,0,0
"98597",49298500,1000,0.00280819,0,0,0,1,1
"98598",49299000,1000,0.00272274,0,0,0,2,2
"98599",49299500,1000,0.00274002,0,0,1,2,3
"98600",49300000,1000,0.00268816,0,0,1,1,2
"98601",49300500,1000,0.00263524,0,0,0,0,0
"98602",49301000,1000,0.00261871,0,0,0,0,0
"98603",49301500,1000,0.00266843,0,0,0,2,2
"98604",49302000,1000,0.00279416,0,0,0,3,3
"98605",49302500,1000,0.00281103,0,0,1,2,3
"98606",49303000,1000,0.0027264,0,0,1,3,4
"98607",49303500,1000,0.00260519,0,0,0,2,2
"98608",49304000,1000,0.00274072,0,0,0,2,2
"98609",49304500,1000,0.0026318,0,0,0,2,2
"98610",49305000,1000,0.0023776,0,0,0,0,0
"98611",49305500,1000,0.0025784,0,0,0,0,0
"98612",49306000,1000,0.00261004,0,0,0,0,0
"98613",49306500,1000,0.00266635,0,0,1,2,3
"98614",49307000,1000,0.00279055,0,0,1,2,3
"98615",49307500,1000,0.0027444,0,0,1,2,3
"98616",49308000,1000,0.0027285,0,0,1,2,3
"98617",49308500,1000,0.00263492,0,0,0,2,2
"98618",49309000,1000,0.00273338,0,0,0,4,4
"98619",49309500,1000,0.00268397,0,0,0,2,2
"98620",49310000,1000,0.00260472,0,0,1,1,2
"98621",49310500,1000,0.00265459,0,0,1,3,4
"98622",49311000,1000,0.00269409,0,0,0,2,2
"98623",49311500,1000,0.00270827,0,0,0,0,0
"98624",49312000,1000,0.00264687,0,0,0,0,0
"98625",49312500,1000,0.00261108,0,0,0,0,0
"98626",49313000,1000,0.00254243,0,0,0,0,0
"98627",49313500,1000,0.00262329,0,0,1,1,2
"98628",49314000,1000,0.00267649,0,0,1,3,4
"98629",49314500,1000,0.00258229,0,0,0,2,2
"98630",49315000,1000,0.00264933,0,0,1,1,2
"98631",49315500,1000,0.00261829,0,0,1,1,2
"98632",49316000,1000,0.00253716,0,0,0,1,1
"98633",49316500,1000,0.00276291,0,1,0,1,2
"98634",49317000,1000,0.00293339,0,1,0,1,2
"98635",49317500,1000,0.00290422,0,0,1,1,2
"98636",49318000,1000,0.00276401,0,0,1,1,2
"98637",49318500,1000,0.00252125,0,0,0,1,1
"98638",49319000,1000,0.00251809,0,0,1,1,2
"98639",49319500,1000,0.00254763,0,0,1,1,2
"98640",49320000,1000,0.0024769,0,0,0,0,0
"98641",49320500,1000,0.00247374,0,0,0,0,0
"98642",49321000,1000,0.00263297,0,0,0,1,1
"98643",49321500,1000,0.00273005,0,0,0,1,1
"98644",49322000,1000,0.00257454,0,0,0,0,0
"98645",49322500,1000,0.00256804,0,0,0,2,2
"98646",49323000,1000,0.0027935,0,0,1,2,3
"98647",49323500,1000,0.00277516,0,0,1,0,1
"98648",49324000,1000,0.0026075,0,0,0,0,0
"98649",49324500,1000,0.00283864,0,0,2,2,4
"98650",49325000,1000,0.00281434,0,0,2,2,4
"98651",49325500,1000,0.00256846,0,0,0,0,0
"98652",49326000,1000,0.0025285,0,0,0,0,0
"98653",49326500,1000,0.00266901,0,0,0,2,2
"98654",49327000,1000,0.00283572,0,0,1,3,4
"98655",49327500,1000,0.00269967,0,0,1,2,3
"98656",49328000,1000,0.00263179,0,0,0,1,1
"98657",49328500,1000,0.00269177,0,0,0,1,1
"98658",49329000,1000,0.00259218,0,0,0,1,1
"98659",49329500,1000,0.00254363,0,0,0,0,0
"98660",49330000,1000,0.00268558,0,1,0,0,1
"98661",49330500,1000,0.00273709,0,1,0,1,2
"98662",49331000,1000,0.00275676,0,0,1,2,3
"98663",49331500,1000,0.00259835,0,0,1,1,2
"98664",49332000,1000,0.002536,0,0,0,1,1
"98665",49332500,1000,0.00259696,0,0,0,2,2
"98666",49333000,1000,0.00268021,0,0,1,2,3
"98667",49333500,1000,0.0026593,0,0,1,1,2
"98668",49334000,1000,0.00248336,0,0,0,0,0
"98669",49334500,1000,0.00271151,0,0,0,2,2
"98670",49335000,1000,0.00271392,0,0,0,3,3
"98671",49335500,1000,0.00251813,0,0,0,2,2
"98672",49336000,1000,0.00262482,0,0,0,2,2
"98673",49336500,1000,0.00274084,0,0,1,2,3
"98674",49337000,1000,0.00271404,0,0,1,1,2
"98675",49337500,1000,0.00259258,0,0,0,0,0
"98676",49338000,1000,0.00268236,0,0,0,1,1
"98677",49338500,1000,0.00266769,0,0,0,1,1
"98678",49339000,1000,0.00251387,0,0,0,0,0
"98679",49339500,1000,0.00267463,0,0,0,2,2
"98680",49340000,1000,0.00283344,0,0,0,4,4
"98681",49340500,1000,0.00273424,0,0,0,2,2
"98682",49341000,1000,0.00262812,0,0,0,0,0
"98683",49341500,1000,0.00262571,0,0,0,1,1
"98684",49342000,1000,0.00257024,0,0,0,1,1
"98685",49342500,1000,0.00260264,0,0,0,1,1
"98686",49343000,1000,0.00276555,0,0,1,1,2
"98687",49343500,1000,0.0027652,0,0,2,1,3
"98688",49344000,1000,0.00253247,0,0,1,1,2
"98689",49344500,1000,0.00246386,0,0,0,0,0
"98690",49345000,1000,0.00250805,0,0,0,0,0
"98691",49345500,1000,0.00261887,0,0,1,1,2
"98692",49346000,1000,0.00285515,0,1,1,1,3
"98693",49346500,1000,0.00270489,0,1,0,0,1
"98694",49347000,1000,0.00247218,0,0,0,0,0
"98695",49347500,1000,0.0025561,0,0,0,0,0
"98696",49348000,1000,0.00266101,0,0,0,0,0
"98697",49348500,1000,0.00258676,0,0,0,0,0
"98698",49349000,1000,0.0026034,0,0,0,2,2
"98699",49349500,1000,0.0026056,0,0,0,2,2
"98700",49350000,1000,0.00253289,0,0,0,1,1
"98701",49350500,1000,0.00263293,0,0,0,3,3
"98702",49351000,1000,0.00255496,0,0,0,2,2
"98703",49351500,1000,0.00250802,0,0,0,0,0
"98704",49352000,1000,0.00256413,0,0,0,1,1
"98705",49352500,1000,0.00260885,0,0,0,2,2
"98706",49353000,1000,0.00267204,0,0,0,2,2
"98707",49353500,1000,0.00260963,0,0,0,1,1
"98708",49354000,1000,0.00244996,0,0,0,0,0
"98709",49354500,1000,0.00247291,0,0,0,0,0
"98710",49355000,1000,0.00260858,0,0,0,0,0
"98711",49355500,1000,0.00260518,0,0,0,2,2
"98712",49356000,1000,0.0025205,0,0,0,3,3
"98713",49356500,1000,0.00247299,0,0,0,1,1
"98714",49357000,1000,0.00255515,0,0,0,1,1
"98715",49357500,1000,0.00255977,0,0,0,1,1
"98716",49358000,1000,0.00262704,0,0,0,0,0
"98717",49358500,1000,0.00270798,0,0,0,0,0
"98718",49359000,1000,0.00261375,0,0,0,0,0
"98719",49359500,1000,0.00253516,0,0,0,0,0
"98720",49360000,1000,0.00243428,0,0,0,0,0
"98721",49360500,1000,0.00252454,0,0,0,0,0
"98722",49361000,1000,0.00264353,0,0,0,0,0
"98723",49361500,1000,0.00249149,0,0,0,0,0
"98724",49362000,1000,0.00229149,0,0,0,0,0
"98725",49362500,1000,0.00245446,0,0,0,0,0
"98726",49363000,1000,0.00276154,0,0,1,1,2
"98727",49363500,1000,0.00274305,0,0,1,2,3
"98728",49364000,1000,0.00260888,0,0,0,1,1
"98729",49364500,1000,0.00282412,0,1,0,1,2
"98730",49365000,1000,0.00292236,0,1,0,3,4
"98731",49365500,1000,0.00282996,0,0,1,2,3
"98732",49366000,1000,0.00279373,0,0,1,0,1
"98733",49366500,1000,0.00272255,0,0,1,0,1
"98734",49367000,1000,0.0028458,0,0,1,3,4
"98735",49367500,1000,0.00280643,0,0,1,4,5
"98736",49368000,1000,0.00269937,0,0,1,1,2
"98737",49368500,1000,0.00270351,0,0,0,0,0
"98738",49369000,1000,0.002711,0,0,0,1,1
"98739",49369500,1000,0.00269806,0,0,0,1,1
"98740",49370000,1000,0.00265259,0,0,0,0,0
"98741",49370500,1000,0.00258079,0,0,0,0,0
"98742",49371000,1000,0.00252599,0,0,0,0,0
"98743",49371500,1000,0.00249218,0,0,0,0,0
"98744",49372000,1000,0.00260984,0,0,0,1,1
"98745",49372500,1000,0.00261909,0,0,0,1,1
"98746",49373000,1000,0.0026576,0,0,0,2,2
"98747",49373500,1000,0.00289522,0,0,1,2,3
"98748",49374000,1000,0.00281232,0,0,1,0,1
"98749",49374500,1000,0.00261661,0,0,0,0,0
"98750",49375000,1000,0.00267801,0,0,0,2,2
"98751",49375500,1000,0.00269902,0,0,0,2,2
"98752",49376000,1000,0.00273029,0,0,0,2,2
"98753",49376500,1000,0.00266505,0,0,0,2,2
"98754",49377000,1000,0.00285681,0,0,1,1,2
"98755",49377500,1000,0.00297497,0,0,1,3,4
"98756",49378000,1000,0.00265956,0,0,0,2,2
"98757",49378500,1000,0.00261509,0,0,0,0,0
"98758",49379000,1000,0.00270697,0,0,1,1,2
"98759",49379500,1000,0.00267509,0,0,1,1,2
"98760",49380000,1000,0.00259336,0,0,0,0,0
"98761",49380500,1000,0.00268809,0,0,0,1,1
"98762",49381000,1000,0.0027215,0,0,0,2,2
"98763",49381500,1000,0.00273896,0,0,0,2,2
"98764",49382000,1000,0.00279338,0,0,0,2,2
"98765",49382500,1000,0.00280371,0,0,0,2,2
"98766",49383000,1000,0.00267912,0,0,0,1,1
"98767",49383500,1000,0.00262624,0,0,0,1,1
"98768",49384000,1000,0.00274186,0,0,0,2,2
"98769",49384500,1000,0.00261895,0,0,0,1,1
"98770",49385000,1000,0.00253365,0,0,0,0,0
"98771",49385500,1000,0.0025674,0,0,0,0,0
"98772",49386000,1000,0.0026442,0,0,0,1,1
"98773",49386500,1000,0.00274198,0,0,0,1,1
"98774",49387000,1000,0.00279745,0,0,1,1,2
"98775",49387500,1000,0.00291082,0,0,2,1,3
"98776",49388000,1000,0.00288134,0,0,1,1,2
"98777",49388500,1000,0.00291116,0,0,0,2,2
"98778",49389000,1000,0.00279382,0,0,0,2,2
"98779",49389500,1000,0.00269241,0,0,0,3,3
"98780",49390000,1000,0.00287919,0,0,1,2,3
"98781",49390500,1000,0.00285841,0,0,1,1,2
"98782",49391000,1000,0.00264937,0,0,0,1,1
"98783",49391500,1000,0.00250713,0,0,0,0,0
"98784",49392000,1000,0.00270768,0,0,1,1,2
"98785",49392500,1000,0.00283686,0,0,1,3,4
"98786",49393000,1000,0.00277956,0,0,0,5,5
"98787",49393500,1000,0.00287509,0,0,0,4,4
"98788",49394000,1000,0.00279442,0,0,0,2,2
"98789",49394500,1000,0.00285122,0,1,0,2,3
"98790",49395000,1000,0.002977,0,1,0,3,4
"98791",49395500,1000,0.00282628,0,0,0,3,3
"98792",49396000,1000,0.00261656,0,0,0,1,1
"98793",49396500,1000,0.00263375,0,0,0,1,1
"98794",49397000,1000,0.0028645,0,0,0,3,3
"98795",49397500,1000,0.00285347,0,0,0,2,2
"98796",49398000,1000,0.00266445,0,0,0,0,0
"98797",49398500,1000,0.00260229,0,0,0,2,2
"98798",49399000,1000,0.00270708,0,0,0,4,4
"98799",49399500,1000,0.00264404,0,0,0,2,2
"98800",49400000,1000,0.00301746,0,1,0,2,3
"98801",49400500,1000,0.00311279,0,1,0,3,4
"98802",49401000,1000,0.00268335,0,0,0,2,2
"98803",49401500,1000,0.00281018,0,1,0,1,2
"98804",49402000,1000,0.00278084,0,1,0,1,2
"98805",49402500,1000,0.00271053,0,0,0,4,4
"98806",49403000,1000,0.00282564,0,0,0,5,5
"98807",49403500,1000,0.0027234,0,0,0,2,2
"98808",49404000,1000,0.00266119,0,0,0,0,0
"98809",49404500,1000,0.0026606,0,0,0,0,0
"98810",49405000,1000,0.00263521,0,0,0,0,0
"98811",49405500,1000,0.00275865,0,0,1,0,1
"98812",49406000,1000,0.00270903,0,0,1,0,1
"98813",49406500,1000,0.00273653,0,0,0,0,0
"98814",49407000,1000,0.0028234,0,0,0,1,1
"98815",49407500,1000,0.00264532,0,0,0,1,1
"98816",49408000,1000,0.00252819,0,0,0,0,0
"98817",49408500,1000,0.0026146,0,0,0,0,0
"98818",49409000,1000,0.00280387,0,0,1,0,1
"98819",49409500,1000,0.00299315,0,0,2,4,6
"98820",49410000,1000,0.00290725,0,0,1,5,6
"98821",49410500,1000,0.00263953,0,0,0,1,1
"98822",49411000,1000,0.00263243,0,0,0,2,2
"98823",49411500,1000,0.00277465,0,0,0,2,2
"98824",49412000,1000,0.00276138,0,0,0,0,0
"98825",49412500,1000,0.002829,0,0,0,2,2
"98826",49413000,1000,0.00277186,0,0,0,2,2
"98827",49413500,1000,0.002559,0,0,0,1,1
"98828",49414000,1000,0.00254339,0,0,0,1,1
"98829",49414500,1000,0.00271146,0,0,0,0,0
"98830",49415000,1000,0.0027959,0,0,0,0,0
"98831",49415500,1000,0.00260064,0,0,0,0,0
"98832",49416000,1000,0.00265162,0,0,0,0,0
"98833",49416500,1000,0.00261967,0,0,0,0,0
"98834",49417000,1000,0.00253774,0,0,0,0,0
"98835",49417500,1000,0.00256925,0,0,0,0,0
"98836",49418000,1000,0.00249154,0,0,0,0,0
"98837",49418500,1000,0.00255931,0,0,0,1,1
"98838",49419000,1000,0.00264751,0,0,0,1,1
"98839",49419500,1000,0.00270275,0,0,0,0,0
"98840",49420000,1000,0.00284579,0,1,0,0,1
"98841",49420500,1000,0.00288736,0,1,0,1,2
"98842",49421000,1000,0.00267473,0,0,0,1,1
"98843",49421500,1000,0.00261464,0,0,0,1,1
"98844",49422000,1000,0.00268181,0,0,0,3,3
"98845",49422500,1000,0.00261638,0,0,0,2,2
"98846",49423000,1000,0.00258796,0,0,0,0,0
"98847",49423500,1000,0.00248322,0,0,0,0,0
"98848",49424000,1000,0.00247996,0,0,0,0,0
"98849",49424500,1000,0.0025989,0,0,0,1,1
"98850",49425000,1000,0.00251748,0,0,0,1,1
"98851",49425500,1000,0.00251922,0,0,0,0,0
"98852",49426000,1000,0.00253822,0,0,0,1,1
"98853",49426500,1000,0.00251796,0,0,0,1,1
"98854",49427000,1000,0.00265806,0,0,0,1,1
"98855",49427500,1000,0.00274509,0,0,0,2,2
"98856",49428000,1000,0.00260834,0,0,0,2,2
"98857",49428500,1000,0.00255523,0,0,0,1,1
"98858",49429000,1000,0.00266797,0,0,1,1,2
"98859",49429500,1000,0.00270665,0,0,2,2,4
"98860",49430000,1000,0.00259591,0,0,1,1,2
"98861",49430500,1000,0.00262836,0,0,0,2,2
"98862",49431000,1000,0.0026795,0,0,0,3,3
"98863",49431500,1000,0.00273768,0,0,1,2,3
"98864",49432000,1000,0.00287015,0,0,1,2,3
"98865",49432500,1000,0.00267171,0,0,0,1,1
"98866",49433000,1000,0.00271407,0,0,0,1,1
"98867",49433500,1000,0.00287634,0,0,0,2,2
"98868",49434000,1000,0.00282848,0,0,1,2,3
"98869",49434500,1000,0.00289275,0,0,3,1,4
"98870",49435000,1000,0.00295761,0,0,3,0,3
"98871",49435500,1000,0.00291616,0,0,1,1,2
"98872",49436000,1000,0.0027818,0,0,0,1,1
"98873",49436500,1000,0.00266071,0,0,0,0,0
"98874",49437000,1000,0.00269036,0,0,0,0,0
"98875",49437500,1000,0.00274786,0,0,0,2,2
"98876",49438000,1000,0.00275737,0,0,0,2,2
"98877",49438500,1000,0.00266667,0,0,0,0,0
"98878",49439000,1000,0.00257561,0,0,0,0,0
"98879",49439500,1000,0.00266267,0,0,0,0,0
"98880",49440000,1000,0.0026766,0,0,0,0,0
"98881",49440500,1000,0.00272121,0,0,0,0,0
"98882",49441000,1000,0.00289085,0,0,0,2,2
"98883",49441500,1000,0.00285133,0,0,0,2,2
"98884",49442000,1000,0.00270665,0,0,0,0,0
"98885",49442500,1000,0.00264399,0,0,0,1,1
"98886",49443000,1000,0.00267267,0,0,0,1,1
"98887",49443500,1000,0.00270956,0,0,0,0,0
"98888",49444000,1000,0.00265165,0,0,0,0,0
"98889",49444500,1000,0.00260017,0,0,0,0,0
"98890",49445000,1000,0.00260376,0,0,0,0,0
"98891",49445500,1000,0.00260171,0,0,0,0,0
"98892",49446000,1000,0.00269614,0,0,1,0,1
"98893",49446500,1000,0.00285735,0,0,1,2,3
"98894",49447000,1000,0.00295701,0,0,1,3,4
"98895",49447500,1000,0.00277317,0,0,1,1,2
"98896",49448000,1000,0.00253814,0,0,0,0,0
"98897",49448500,1000,0.00258063,0,0,0,2,2
"98898",49449000,1000,0.002658,0,0,0,2,2
